chrom	chrompos	abspos	bincount	ratio
chr11	46322149	1862230039	0	0.0
chr11	46599759	1862507649	0	0.0
chr11	46877708	1862785598	0	0.0
chr11	47158377	1863066267	0	0.0
chr11	47435336	1863343226	0	0.0
chr11	47712492	1863620382	0	0.0
chr11	47989471	1863897361	0	0.0
chr11	48268384	1864176274	0	0.0
chr11	48560044	1864467934	0	0.0
chr11	48847241	1864755131	0	0.0
chr11	49161729	1865069619	0	0.0
chr11	49455735	1865363625	0	0.0
chr11	49753922	1865661812	0	0.0
chr11	50052011	1865959901	0	0.0
chr11	50373231	1866281121	0	0.0
chr11	50652414	1866560304	0	0.0
chr11	51319186	1867227076	0	0.0
chr11	54767843	1870675733	0	0.0
chr11	55071535	1870979425	0	0.0
chr11	55357416	1871265306	0	0.0
chr11	55641878	1871549768	0	0.0
chr11	55925786	1871833676	0	0.0
chr11	56203886	1872111776	0	0.0
chr11	56488793	1872396683	0	0.0
chr11	56774809	1872682699	0	0.0
chr11	57053152	1872961042	0	0.0
chr11	57329723	1873237613	0	0.0
chr11	57607241	1873515131	0	0.0
chr11	57893136	1873801026	0	0.0
chr11	58175973	1874083863	0	0.0
chr11	58454946	1874362836	0	0.0
chr11	58735437	1874643327	0	0.0
chr11	59017884	1874925774	0	0.0
chr11	59299260	1875207150	0	0.0
chr11	59577457	1875485347	0	0.0
chr11	59857512	1875765402	0	0.0
chr11	60136508	1876044398	0	0.0
chr11	60429222	1876337112	0	0.0
chr11	60707564	1876615454	0	0.0
chr11	61028186	1876936076	0	0.0
chr11	61305158	1877213048	0	0.0
chr11	61582178	1877490068	0	0.0
chr11	61859528	1877767418	0	0.0
chr11	62145108	1878052998	0	0.0
chr11	62423182	1878331072	0	0.0
chr11	62700538	1878608428	0	0.0
chr11	62986381	1878894271	0	0.0
chr11	63276315	1879184205	0	0.0
chr11	63556323	1879464213	0	0.0
chr11	63833497	1879741387	0	0.0
chr11	64112744	1880020634	0	0.0
chr11	64389316	1880297206	0	0.0
chr11	64666525	1880574415	0	0.0
chr11	64943543	1880851433	0	0.0
chr11	65221601	1881129491	0	0.0
chr11	65498439	1881406329	0	0.0
chr11	65776265	1881684155	0	0.0
chr11	66055638	1881963528	0	0.0
chr11	66333171	1882241061	0	0.0
chr11	66611855	1882519745	0	0.0
chr11	66889616	1882797506	0	0.0
chr11	67166846	1883074736	0	0.0
chr11	67445771	1883353661	0	0.0
chr11	67758208	1883666098	0	0.0
chr11	68036120	1883944010	0	0.0
chr11	68313707	1884221597	0	0.0
chr11	68591643	1884499533	0	0.0
chr11	68870345	1884778235	0	0.0
chr11	69197117	1885105007	0	0.0
chr11	69473940	1885381830	0	0.0
chr11	69821969	1885729859	0	0.0
chr11	70099533	1886007423	0	0.0
chr11	70377765	1886285655	0	0.0
chr11	70654487	1886562377	0	0.0
chr11	70931859	1886839749	0	0.0
chr11	71208613	1887116503	0	0.0
chr11	71516394	1887424284	0	0.0
chr11	71803848	1887711738	0	0.0
chr11	72082569	1887990459	0	0.0
chr11	72359787	1888267677	0	0.0
chr11	72636589	1888544479	0	0.0
chr11	72916679	1888824569	0	0.0
chr11	73193362	1889101252	0	0.0
chr11	73470957	1889378847	0	0.0
chr11	73749318	1889657208	0	0.0
chr11	74031594	1889939484	0	0.0
chr11	74312010	1890219900	0	0.0
chr11	74597189	1890505079	0	0.0
chr11	74878237	1890786127	0	0.0
chr11	75156309	1891064199	0	0.0
chr11	75433204	1891341094	0	0.0
chr11	75715856	1891623746	0	0.0
chr11	75993310	1891901200	0	0.0
chr11	76270677	1892178567	0	0.0
chr11	76549481	1892457371	0	0.0
chr11	76832052	1892739942	0	0.0
chr11	77111446	1893019336	0	0.0
chr11	77388940	1893296830	0	0.0
chr11	77675251	1893583141	0	0.0
chr11	77952415	1893860305	0	0.0
chr11	78229964	1894137854	0	0.0
chr11	78512618	1894420508	0	0.0
chr11	78789329	1894697219	0	0.0
chr11	79067570	1894975460	0	0.0
chr11	79347851	1895255741	0	0.0
chr11	79625753	1895533643	0	0.0
chr11	79903421	1895811311	0	0.0
chr11	80180937	1896088827	0	0.0
chr11	80458303	1896366193	0	0.0
chr11	80735579	1896643469	0	0.0
chr11	81012853	1896920743	0	0.0
chr11	81291452	1897199342	0	0.0
chr11	81569032	1897476922	0	0.0
chr11	81847378	1897755268	0	0.0
chr11	82135024	1898042914	0	0.0
chr11	82413303	1898321193	0	0.0
chr11	82690613	1898598503	0	0.0
chr11	82968256	1898876146	0	0.0
chr11	83249859	1899157749	0	0.0
chr11	83530893	1899438783	0	0.0
chr11	83812266	1899720156	0	0.0
chr11	84091775	1899999665	0	0.0
chr11	84369476	1900277366	0	0.0
chr11	84647320	1900555210	0	0.0
chr11	84925742	1900833632	0	0.0
chr11	85211804	1901119694	0	0.0
chr11	85490337	1901398227	0	0.0
chr11	85769877	1901677767	0	0.0
chr11	86050786	1901958676	0	0.0
chr11	86331926	1902239816	0	0.0
chr11	86615800	1902523690	0	0.0
chr11	86900249	1902808139	0	0.0
chr11	87185153	1903093043	0	0.0
chr11	87467788	1903375678	0	0.0
chr11	87799763	1903707653	0	0.0
chr11	88078660	1903986550	0	0.0
chr11	88358340	1904266230	0	0.0
chr11	88641683	1904549573	0	0.0
chr11	88935667	1904843557	0	0.0
chr11	89225819	1905133709	0	0.0
chr11	89579207	1905487097	0	0.0
chr11	90048819	1905956709	0	0.0
chr11	90332525	1906240415	0	0.0
chr11	90611624	1906519514	0	0.0
chr11	90897075	1906804965	0	0.0
chr11	91176809	1907084699	0	0.0
chr11	91456395	1907364285	0	0.0
chr11	91733706	1907641596	0	0.0
chr11	92017687	1907925577	0	0.0
chr11	92296152	1908204042	0	0.0
chr11	92574697	1908482587	0	0.0
chr11	92853542	1908761432	0	0.0
chr11	93139648	1909047538	0	0.0
chr11	93425533	1909333423	0	0.0
chr11	93704453	1909612343	0	0.0
chr11	93994383	1909902273	0	0.0
chr11	94277224	1910185114	0	0.0
chr11	94556234	1910464124	0	0.0
chr11	94833528	1910741418	0	0.0
chr11	95113206	1911021096	0	0.0
chr11	95400137	1911308027	0	0.0
chr11	95678319	1911586209	0	0.0
chr11	95955275	1911863165	0	0.0
chr11	96237097	1912144987	0	0.0
chr11	96670302	1912578192	0	0.0
chr11	96954024	1912861914	0	0.0
chr11	97232518	1913140408	0	0.0
chr11	97510508	1913418398	0	0.0
chr11	97787399	1913695289	0	0.0
chr11	98064939	1913972829	0	0.0
chr11	98349123	1914257013	0	0.0
chr11	98628156	1914536046	0	0.0
chr11	98909676	1914817566	0	0.0
chr11	99186947	1915094837	0	0.0
chr11	99465831	1915373721	0	0.0
chr11	99749888	1915657778	0	0.0
chr11	100030863	1915938753	0	0.0
chr11	100314663	1916222553	0	0.0
chr11	100603453	1916511343	0	0.0
chr11	100880788	1916788678	0	0.0
chr11	101159320	1917067210	0	0.0
chr11	101437434	1917345324	0	0.0
chr11	101725932	1917633822	0	0.0
chr11	102005264	1917913154	0	0.0
chr11	102286915	1918194805	0	0.0
chr11	102565918	1918473808	0	0.0
chr11	102846583	1918754473	0	0.0
chr11	103126997	1919034887	0	0.0
chr11	103405786	1919313676	0	0.0
chr11	103686121	1919594011	0	0.0
chr11	103965098	1919872988	0	0.0
chr11	104244838	1920152728	0	0.0
chr11	104522297	1920430187	0	0.0
chr11	104801204	1920709094	0	0.0
chr11	105082684	1920990574	0	0.0
chr11	105360794	1921268684	0	0.0
chr11	105637519	1921545409	0	0.0
chr11	105915271	1921823161	0	0.0
chr11	106193787	1922101677	0	0.0
chr11	106474160	1922382050	0	0.0
chr11	106753973	1922661863	0	0.0
chr11	107031366	1922939256	0	0.0
chr11	107317341	1923225231	0	0.0
chr11	107594421	1923502311	0	0.0
chr11	107871726	1923779616	0	0.0
chr11	108151850	1924059740	0	0.0
chr11	108437459	1924345349	0	0.0
chr11	108715535	1924623425	0	0.0
chr11	108995685	1924903575	0	0.0
chr11	109282054	1925189944	0	0.0
chr11	109565267	1925473157	0	0.0
chr11	109845368	1925753258	0	0.0
chr11	110126276	1926034166	0	0.0
chr11	110404371	1926312261	0	0.0
chr11	110686780	1926594670	0	0.0
chr11	110964349	1926872239	0	0.0
chr11	111241371	1927149261	0	0.0
chr11	111517961	1927425851	0	0.0
chr11	111794476	1927702366	0	0.0
chr11	112074491	1927982381	0	0.0
chr11	112353238	1928261128	0	0.0
chr11	112633417	1928541307	0	0.0
chr11	112910564	1928818454	0	0.0
chr11	113188756	1929096646	0	0.0
chr11	113465420	1929373310	0	0.0
chr11	113747306	1929655196	0	0.0
chr11	114024274	1929932164	0	0.0
chr11	114301850	1930209740	0	0.0
chr11	114584696	1930492586	0	0.0
chr11	114867000	1930774890	0	0.0
chr11	115143584	1931051474	0	0.0
chr11	115420381	1931328271	0	0.0
chr11	115697153	1931605043	0	0.0
chr11	115979129	1931887019	0	0.0
chr11	116256009	1932163899	0	0.0
chr11	116537048	1932444938	0	0.0
chr11	116815305	1932723195	0	0.0
chr11	117097985	1933005875	0	0.0
chr11	117375804	1933283694	0	0.0
chr11	117653985	1933561875	0	0.0
chr11	117931760	1933839650	0	0.0
chr11	118209286	1934117176	0	0.0
chr11	118486099	1934393989	0	0.0
chr11	118767010	1934674900	0	0.0
chr11	119044789	1934952679	0	0.0
chr11	119321634	1935229524	0	0.0
chr11	119599251	1935507141	0	0.0
chr11	119876013	1935783903	0	0.0
chr11	120154585	1936062475	0	0.0
chr11	120431059	1936338949	0	0.0
chr11	120707721	1936615611	0	0.0
chr11	120984759	1936892649	0	0.0
chr11	121265385	1937173275	0	0.0
chr11	121543426	1937451316	0	0.0
chr11	121828751	1937736641	0	0.0
chr11	122106908	1938014798	0	0.0
chr11	122385952	1938293842	0	0.0
chr11	122663131	1938571021	0	0.0
chr11	122942186	1938850076	0	0.0
chr11	123219389	1939127279	0	0.0
chr11	123496186	1939404076	0	0.0
chr11	123774050	1939681940	0	0.0
chr11	124052748	1939960638	0	0.0
chr11	124335985	1940243875	0	0.0
chr11	124616103	1940523993	0	0.0
chr11	124894544	1940802434	0	0.0
chr11	125172502	1941080392	0	0.0
chr11	125454421	1941362311	0	0.0
chr11	125735629	1941643519	0	0.0
chr11	126012984	1941920874	0	0.0
chr11	126293110	1942201000	0	0.0
chr11	126569605	1942477495	0	0.0
chr11	126846158	1942754048	0	0.0
chr11	127123047	1943030937	0	0.0
chr11	127404672	1943312562	0	0.0
chr11	127686351	1943594241	0	0.0
chr11	127967506	1943875396	0	0.0
chr11	128246790	1944154680	0	0.0
chr11	128524040	1944431930	0	0.0
chr11	128800594	1944708484	0	0.0
chr11	129080597	1944988487	0	0.0
chr11	129361542	1945269432	0	0.0
chr11	129641788	1945549678	0	0.0
chr11	129920330	1945828220	0	0.0
chr11	130200077	1946107967	0	0.0
chr11	130477937	1946385827	0	0.0
chr11	130755635	1946663525	0	0.0
chr11	131037195	1946945085	0	0.0
chr11	131316237	1947224127	0	0.0
chr11	131594482	1947502372	0	0.0
chr11	131871886	1947779776	0	0.0
chr11	132148953	1948056843	0	0.0
chr11	132433241	1948341131	0	0.0
chr11	132709933	1948617823	0	0.0
chr11	132986744	1948894634	0	0.0
chr11	133264163	1949172053	0	0.0
chr11	133546103	1949453993	0	0.0
chr11	133826314	1949734204	0	0.0
chr11	134106867	1950014757	0	0.0
chr11	134385785	1950293675	0	0.0
chr11	134664391	1950572281	0	0.0
chr12	0	1950914406	0	0.0
chr12	413976	1951328382	0	0.0
chr12	695642	1951610048	0	0.0
chr12	973813	1951888219	0	0.0
chr12	1256664	1952171070	0	0.0
chr12	1534000	1952448406	0	0.0
chr12	1811011	1952725417	0	0.0
chr12	2089931	1953004337	0	0.0
chr12	2372091	1953286497	0	0.0
chr12	2650069	1953564475	0	0.0
chr12	2929882	1953844288	0	0.0
chr12	3207553	1954121959	0	0.0
chr12	3484663	1954399069	0	0.0
chr12	3770480	1954684886	0	0.0
chr12	4048127	1954962533	0	0.0
chr12	4327254	1955241660	0	0.0
chr12	4605253	1955519659	0	0.0
chr12	4887078	1955801484	0	0.0
chr12	5164600	1956079006	0	0.0
chr12	5448870	1956363276	0	0.0
chr12	5725919	1956640325	0	0.0
chr12	6004220	1956918626	0	0.0
chr12	6285439	1957199845	0	0.0
chr12	6563666	1957478072	0	0.0
chr12	6840986	1957755392	0	0.0
chr12	7118683	1958033089	0	0.0
chr12	7450098	1958364504	0	0.0
chr12	7733464	1958647870	0	0.0
chr12	8015221	1958929627	0	0.0
chr12	8296696	1959211102	0	0.0
chr12	8613101	1959527507	0	0.0
chr12	8892374	1959806780	0	0.0
chr12	9178312	1960092718	0	0.0
chr12	9472426	1960386832	0	0.0
chr12	9803517	1960717923	0	0.0
chr12	10080759	1960995165	0	0.0
chr12	10359433	1961273839	0	0.0
chr12	10650344	1961564750	0	0.0
chr12	10929911	1961844317	0	0.0
chr12	11209129	1962123535	0	0.0
chr12	11497973	1962412379	0	0.0
chr12	11784312	1962698718	0	0.0
chr12	12061039	1962975445	0	0.0
chr12	12343454	1963257860	0	0.0
chr12	12623034	1963537440	0	0.0
chr12	12900766	1963815172	0	0.0
chr12	13177701	1964092107	0	0.0
chr12	13455840	1964370246	0	0.0
chr12	13739275	1964653681	0	0.0
chr12	14016364	1964930770	0	0.0
chr12	14294205	1965208611	0	0.0
chr12	14571878	1965486284	0	0.0
chr12	14849561	1965763967	0	0.0
chr12	15128779	1966043185	0	0.0
chr12	15406328	1966320734	0	0.0
chr12	15684928	1966599334	0	0.0
chr12	15961797	1966876203	0	0.0
chr12	16239773	1967154179	0	0.0
chr12	16516572	1967430978	0	0.0
chr12	16795661	1967710067	0	0.0
chr12	17075207	1967989613	0	0.0
chr12	17357514	1968271920	0	0.0
chr12	17636610	1968551016	0	0.0
chr12	17917746	1968832152	0	0.0
chr12	18205565	1969119971	0	0.0
chr12	18484134	1969398540	0	0.0
chr12	18762946	1969677352	0	0.0
chr12	19042141	1969956547	0	0.0
chr12	19319150	1970233556	0	0.0
chr12	19596999	1970511405	0	0.0
chr12	19874648	1970789054	0	0.0
chr12	20154739	1971069145	0	0.0
chr12	20431879	1971346285	0	0.0
chr12	20710330	1971624736	0	0.0
chr12	20993949	1971908355	0	0.0
chr12	21273294	1972187700	0	0.0
chr12	21561525	1972475931	0	0.0
chr12	21844077	1972758483	0	0.0
chr12	22122649	1973037055	0	0.0
chr12	22405189	1973319595	0	0.0
chr12	22696786	1973611192	0	0.0
chr12	22975339	1973889745	0	0.0
chr12	23256115	1974170521	0	0.0
chr12	23535361	1974449767	0	0.0
chr12	23815265	1974729671	0	0.0
chr12	24092312	1975006718	0	0.0
chr12	24369412	1975283818	0	0.0
chr12	24646274	1975560680	0	0.0
chr12	24924236	1975838642	0	0.0
chr12	25201100	1976115506	0	0.0
chr12	25477993	1976392399	0	0.0
chr12	25763804	1976678210	0	0.0
chr12	26041678	1976956084	0	0.0
chr12	26319018	1977233424	0	0.0
chr12	26597567	1977511973	0	0.0
chr12	26877955	1977792361	0	0.0
chr12	27155811	1978070217	0	0.0
chr12	27439053	1978353459	0	0.0
chr12	27717203	1978631609	0	0.0
chr12	27996055	1978910461	0	0.0
chr12	28275731	1979190137	0	0.0
chr12	28553992	1979468398	0	0.0
chr12	28835064	1979749470	0	0.0
chr12	29115500	1980029906	0	0.0
chr12	29393484	1980307890	0	0.0
chr12	29675928	1980590334	0	0.0
chr12	29953714	1980868120	0	0.0
chr12	30240475	1981154881	0	0.0
chr12	30519016	1981433422	0	0.0
chr12	30801836	1981716242	0	0.0
chr12	31078829	1981993235	0	0.0
chr12	31389552	1982303958	0	0.0
chr12	31666774	1982581180	0	0.0
chr12	31947346	1982861752	0	0.0
chr12	32224659	1983139065	0	0.0
chr12	32504170	1983418576	0	0.0
chr12	32782218	1983696624	0	0.0
chr12	33059337	1983973743	0	0.0
chr12	33341601	1984256007	0	0.0
chr12	33624280	1984538686	0	0.0
chr12	33903400	1984817806	0	0.0
chr12	34187723	1985102129	0	0.0
chr12	34471154	1985385560	0	0.0
chr12	34749877	1985664283	0	0.0
chr12	38036902	1988951308	0	0.0
chr12	38321004	1989235410	0	0.0
chr12	38602229	1989516635	0	0.0
chr12	38885236	1989799642	0	0.0
chr12	39165620	1990080026	0	0.0
chr12	39451739	1990366145	0	0.0
chr12	39731573	1990645979	0	0.0
chr12	40011141	1990925547	0	0.0
chr12	40298083	1991212489	0	0.0
chr12	40579257	1991493663	0	0.0
chr12	40856757	1991771163	0	0.0
chr12	41134475	1992048881	0	0.0
chr12	41411806	1992326212	0	0.0
chr12	41696444	1992610850	0	0.0
chr12	41972905	1992887311	0	0.0
chr12	42261032	1993175438	0	0.0
chr12	42545132	1993459538	0	0.0
chr12	42824160	1993738566	0	0.0
chr12	43102639	1994017045	0	0.0
chr12	43382413	1994296819	0	0.0
chr12	43662145	1994576551	0	0.0
chr12	43945083	1994859489	0	0.0
chr12	44227493	1995141899	0	0.0
chr12	44514682	1995429088	0	0.0
chr12	44794257	1995708663	0	0.0
chr12	45072354	1995986760	0	0.0
chr12	45359108	1996273514	0	0.0
chr12	45638286	1996552692	0	0.0
chr12	45919829	1996834235	0	0.0
chr12	46196889	1997111295	0	0.0
chr12	46474399	1997388805	0	0.0
chr12	46753218	1997667624	0	0.0
chr12	47034673	1997949079	0	0.0
chr12	47314958	1998229364	0	0.0
chr12	47596627	1998511033	0	0.0
chr12	47877225	1998791631	0	0.0
chr12	48154506	1999068912	0	0.0
chr12	48431200	1999345606	0	0.0
chr12	48710148	1999624554	0	0.0
chr12	48999564	1999913970	0	0.0
chr12	49277411	2000191817	0	0.0
chr12	49555978	2000470384	0	0.0
chr12	49835637	2000750043	0	0.0
chr12	50112188	2001026594	0	0.0
chr12	50389605	2001304011	0	0.0
chr12	50666677	2001581083	0	0.0
chr12	50944436	2001858842	0	0.0
chr12	51221182	2002135588	0	0.0
chr12	51501062	2002415468	0	0.0
chr12	51777961	2002692367	0	0.0
chr12	52064646	2002979052	0	0.0
chr12	52342947	2003257353	0	0.0
chr12	52619935	2003534341	0	0.0
chr12	52904298	2003818704	0	0.0
chr12	53181386	2004095792	0	0.0
chr12	53459137	2004373543	0	0.0
chr12	53736787	2004651193	0	0.0
chr12	54015027	2004929433	0	0.0
chr12	54293042	2005207448	0	0.0
chr12	54574338	2005488744	0	0.0
chr12	54852019	2005766425	0	0.0
chr12	55129849	2006044255	0	0.0
chr12	55418850	2006333256	0	0.0
chr12	55712026	2006626432	0	0.0
chr12	56009844	2006924250	0	0.0
chr12	56287897	2007202303	0	0.0
chr12	56566094	2007480500	0	0.0
chr12	56844760	2007759166	0	0.0
chr12	57122554	2008036960	0	0.0
chr12	57407941	2008322347	0	0.0
chr12	57684682	2008599088	0	0.0
chr12	57962317	2008876723	0	0.0
chr12	58243517	2009157923	0	0.0
chr12	58527758	2009442164	0	0.0
chr12	58811917	2009726323	0	0.0
chr12	59091404	2010005810	0	0.0
chr12	59369779	2010284185	0	0.0
chr12	59651189	2010565595	0	0.0
chr12	59931670	2010846076	0	0.0
chr12	60212762	2011127168	0	0.0
chr12	60493550	2011407956	0	0.0
chr12	60770461	2011684867	0	0.0
chr12	61047975	2011962381	0	0.0
chr12	61329233	2012243639	0	0.0
chr12	61612964	2012527370	0	0.0
chr12	61897780	2012812186	0	0.0
chr12	62177572	2013091978	0	0.0
chr12	62460769	2013375175	0	0.0
chr12	62737357	2013651763	0	0.0
chr12	63014642	2013929048	0	0.0
chr12	63292234	2014206640	0	0.0
chr12	63570717	2014485123	0	0.0
chr12	63851638	2014766044	0	0.0
chr12	64163065	2015077471	0	0.0
chr12	64439761	2015354167	0	0.0
chr12	64728893	2015643299	0	0.0
chr12	65006525	2015920931	0	0.0
chr12	65285504	2016199910	0	0.0
chr12	65562801	2016477207	0	0.0
chr12	65843508	2016757914	0	0.0
chr12	66124166	2017038572	0	0.0
chr12	66402670	2017317076	0	0.0
chr12	66682379	2017596785	0	0.0
chr12	66963150	2017877556	0	0.0
chr12	67243197	2018157603	0	0.0
chr12	67521086	2018435492	0	0.0
chr12	67800103	2018714509	0	0.0
chr12	68076856	2018991262	0	0.0
chr12	68363034	2019277440	0	0.0
chr12	68639767	2019554173	0	0.0
chr12	68917586	2019831992	0	0.0
chr12	69195243	2020109649	0	0.0
chr12	69475881	2020390287	0	0.0
chr12	69754105	2020668511	0	0.0
chr12	70031563	2020945969	0	0.0
chr12	70318861	2021233267	0	0.0
chr12	70607135	2021521541	0	0.0
chr12	70886801	2021801207	0	0.0
chr12	71166143	2022080549	0	0.0
chr12	71445785	2022360191	0	0.0
chr12	71732526	2022646932	0	0.0
chr12	72009729	2022924135	0	0.0
chr12	72286546	2023200952	0	0.0
chr12	72565856	2023480262	0	0.0
chr12	72845349	2023759755	0	0.0
chr12	73129840	2024044246	0	0.0
chr12	73409127	2024323533	0	0.0
chr12	73697805	2024612211	0	0.0
chr12	73980101	2024894507	0	0.0
chr12	74257920	2025172326	0	0.0
chr12	74540630	2025455036	0	0.0
chr12	74817925	2025732331	0	0.0
chr12	75098867	2026013273	0	0.0
chr12	75381551	2026295957	0	0.0
chr12	75660040	2026574446	0	0.0
chr12	75938987	2026853393	0	0.0
chr12	76217319	2027131725	0	0.0
chr12	76495032	2027409438	0	0.0
chr12	76775433	2027689839	0	0.0
chr12	77052026	2027966432	0	0.0
chr12	77329011	2028243417	0	0.0
chr12	77611004	2028525410	0	0.0
chr12	77889257	2028803663	0	0.0
chr12	78170155	2029084561	0	0.0
chr12	78448064	2029362470	0	0.0
chr12	78728428	2029642834	0	0.0
chr12	79008385	2029922791	0	0.0
chr12	79286116	2030200522	0	0.0
chr12	79567663	2030482069	0	0.0
chr12	79847942	2030762348	0	0.0
chr12	80126748	2031041154	0	0.0
chr12	80403959	2031318365	0	0.0
chr12	80691475	2031605881	0	0.0
chr12	80980273	2031894679	0	0.0
chr12	81257817	2032172223	0	0.0
chr12	81537443	2032451849	0	0.0
chr12	81815324	2032729730	0	0.0
chr12	82095290	2033009696	0	0.0
chr12	82373990	2033288396	0	0.0
chr12	82652903	2033567309	0	0.0
chr12	82932031	2033846437	0	0.0
chr12	83211208	2034125614	0	0.0
chr12	83489197	2034403603	0	0.0
chr12	83767175	2034681581	0	0.0
chr12	84052818	2034967224	0	0.0
chr12	84337443	2035251849	0	0.0
chr12	84618603	2035533009	0	0.0
chr12	84896784	2035811190	0	0.0
chr12	85174566	2036088972	0	0.0
chr12	85451173	2036365579	0	0.0
chr12	85735517	2036649923	0	0.0
chr12	86012722	2036927128	0	0.0
chr12	86290475	2037204881	0	0.0
chr12	86568069	2037482475	0	0.0
chr12	86845862	2037760268	0	0.0
chr12	87127851	2038042257	0	0.0
chr12	87414343	2038328749	0	0.0
chr12	87697662	2038612068	0	0.0
chr12	87978422	2038892828	0	0.0
chr12	88264478	2039178884	0	0.0
chr12	88545921	2039460327	0	0.0
chr12	88825031	2039739437	0	0.0
chr12	89106357	2040020763	0	0.0
chr12	89389320	2040303726	0	0.0
chr12	89666389	2040580795	0	0.0
chr12	89944402	2040858808	0	0.0
chr12	90224244	2041138650	0	0.0
chr12	90501506	2041415912	0	0.0
chr12	90778756	2041693162	0	0.0
chr12	91062285	2041976691	0	0.0
chr12	91341001	2042255407	0	0.0
chr12	91617732	2042532138	0	0.0
chr12	91896115	2042810521	0	0.0
chr12	92175329	2043089735	0	0.0
chr12	92453003	2043367409	0	0.0
chr12	92736089	2043650495	0	0.0
chr12	93013060	2043927466	0	0.0
chr12	93294694	2044209100	0	0.0
chr12	93575900	2044490306	0	0.0
chr12	93855600	2044770006	0	0.0
chr12	94136390	2045050796	0	0.0
chr12	94414613	2045329019	0	0.0
chr12	94692234	2045606640	0	0.0
chr12	94971168	2045885574	0	0.0
chr12	95249081	2046163487	0	0.0
chr12	95526069	2046440475	0	0.0
chr12	95804303	2046718709	0	0.0
chr12	96082044	2046996450	0	0.0
chr12	96369372	2047283778	0	0.0
chr12	96646697	2047561103	0	0.0
chr12	96928075	2047842481	0	0.0
chr12	97210567	2048124973	0	0.0
chr12	97488435	2048402841	0	0.0
chr12	97767277	2048681683	0	0.0
chr12	98045402	2048959808	0	0.0
chr12	98338553	2049252959	0	0.0
chr12	98615097	2049529503	0	0.0
chr12	98893363	2049807769	0	0.0
chr12	99170452	2050084858	0	0.0
chr12	99447725	2050362131	0	0.0
chr12	99725132	2050639538	0	0.0
chr12	100003641	2050918047	0	0.0
chr12	100281041	2051195447	0	0.0
chr12	100559648	2051474054	0	0.0
chr12	100837278	2051751684	0	0.0
chr12	101115736	2052030142	0	0.0
chr12	101392818	2052307224	0	0.0
chr12	101678200	2052592606	0	0.0
chr12	101960103	2052874509	0	0.0
chr12	102239081	2053153487	0	0.0
chr12	102516108	2053430514	0	0.0
chr12	102797527	2053711933	0	0.0
chr12	103075439	2053989845	0	0.0
chr12	103356918	2054271324	0	0.0
chr12	103636049	2054550455	0	0.0
chr12	103918703	2054833109	0	0.0
chr12	104197893	2055112299	0	0.0
chr12	104477655	2055392061	0	0.0
chr12	104755217	2055669623	0	0.0
chr12	105035004	2055949410	0	0.0
chr12	105315442	2056229848	0	0.0
